day,financial_status,order_name,customer_id,customer_type,variant_sku,product_price,shipping_region,shipping_postal_code,customer_cohort_week,customer_cohort_month,units_per_transaction
3/7/2024,paid,#880549,1.26E+12,Returning,,0,Pennsylvania,15102,2018-W50,2018-12,0
3/7/2024,paid,#880549,1.26E+12,Returning,BBNYBGLA,0,Pennsylvania,15102,2018-W50,2018-12,1
3/7/2024,paid,#880584,6.99E+12,Returning,,0,Indiana,46814,2023-W45,2023-11,0
3/7/2024,paid,#880584,6.99E+12,Returning,SQ8862610,0,Indiana,46814,2023-W45,2023-11,1
3/7/2024,paid,#880519,7.22E+12,Returning,BB-Tropical,0,North Carolina,28150,2024-W06,2024-02,1
3/7/2024,paid,#880519,7.22E+12,Returning,,0,North Carolina,28150,2024-W06,2024-02,0
3/7/2024,paid,#880801,5.38E+12,Returning,,0,Wisconsin,53059,2021-W43,2021-10,0
3/7/2024,paid,#880801,5.38E+12,Returning,SQ9178530,0,Wisconsin,53059,2021-W43,2021-10,1
3/7/2024,paid,#880342,3.54E+12,Returning,,0,Illinois,60439,2020-W51,2020-12,0
3/7/2024,paid,#880342,3.54E+12,Returning,SQ1726938,49.99,Illinois,60439,2020-W51,2020-12,1
3/7/2024,paid,#880901,7.30E+12,First-time,BloomsyPR1:2024-04-01T00:00:00.000Z,0,California,93035-2161,2024-W10,2024-03,1
3/7/2024,paid,#880403,7.30E+12,First-time,SQ9178530,0,California,90720-4156,2024-W10,2024-03,1
3/7/2024,paid,#880716,7.09E+12,Returning,,0,Tennessee,37064,2023-W51,2023-12,0
3/7/2024,paid,#880716,7.09E+12,Returning,BB-Tropical,0,Tennessee,37064,2023-W51,2023-12,1
3/7/2024,paid,#880252,1.18E+12,Returning,,0,Texas,75050,2018-W23,2018-06,0
3/7/2024,paid,#880252,1.18E+12,Returning,SQ9178530,59.99,Texas,75050,2018-W23,2018-06,1
3/7/2024,paid,#880600,3.51E+12,Returning,SQ9178530,0,Michigan,48168,2020-W48,2020-11,1
3/7/2024,paid,#880600,3.51E+12,Returning,,0,Michigan,48168,2020-W48,2020-11,0
3/7/2024,paid,#880894,7.30E+12,First-time,,0,Virginia,22042,2024-W10,2024-03,0
3/7/2024,paid,#880894,7.30E+12,First-time,BB1291P,99.99,Virginia,22042,2024-W10,2024-03,1
3/7/2024,paid,#880696,6.35E+12,Returning,SQ9178530,0,Michigan,49417,2022-W47,2022-11,1
3/7/2024,paid,#880696,6.35E+12,Returning,,0,Michigan,49417,2022-W47,2022-11,0
3/7/2024,paid,#880543,6.60E+12,Returning,,0,Michigan,49525,2023-W17,2023-04,0
3/7/2024,paid,#880543,6.60E+12,Returning,SQ8862610,0,Michigan,49525,2023-W17,2023-04,1
3/7/2024,paid,#880797,5.54E+12,Returning,SQ8862610,0,New Jersey,7920,2022-W06,2022-02,1
3/7/2024,paid,#880797,5.54E+12,Returning,,0,New Jersey,7920,2022-W06,2022-02,0
3/7/2024,paid,#880268,7.24E+12,Returning,,0,Florida,34293,2024-W07,2024-02,0
3/7/2024,paid,#880268,7.24E+12,Returning,BBNYBGLA,99.99,Florida,34293,2024-W07,2024-02,1
3/7/2024,paid,#880786,3.51E+12,Returning,,0,California,91207,2020-W48,2020-11,0
3/7/2024,paid,#880786,3.51E+12,Returning,SQ9178530,0,California,91207,2020-W48,2020-11,1
3/7/2024,paid,#880648,6.81E+12,Returning,,0,Florida,32119,2023-W31,2023-08,0
3/7/2024,paid,#880648,6.81E+12,Returning,SQ1726938,0,Florida,32119,2023-W31,2023-08,1
3/7/2024,paid,#880621,6.61E+12,Returning,SQ9178530,0,Texas,77545,2023-W19,2023-05,1
3/7/2024,paid,#880621,6.61E+12,Returning,,0,Texas,77545,2023-W19,2023-05,0
3/7/2024,paid,#880556,6.60E+12,Returning,,0,South Carolina,29418,2023-W18,2023-05,0
3/7/2024,paid,#880556,6.60E+12,Returning,SQ1726938,0,South Carolina,29418,2023-W18,2023-05,1
3/7/2024,paid,#880368,7.30E+12,First-time,BB-RainbowFields,0,Maryland,20657-2940,2024-W10,2024-03,1
3/7/2024,paid,#880800,7.10E+12,Returning,SQBRM24,0,Illinois,60707,2023-W51,2023-12,1
3/7/2024,paid,#880800,7.10E+12,Returning,,0,Illinois,60707,2023-W51,2023-12,0
3/7/2024,paid,#880666,7.05E+12,Returning,,0,Texas,77584,2023-W48,2023-12,0
3/7/2024,paid,#880666,7.05E+12,Returning,SQ9178530,0,Texas,77584,2023-W48,2023-12,1
3/7/2024,paid,#880784,2.77E+12,Returning,,0,Minnesota,55320,2019-W49,2019-12,0
3/7/2024,paid,#880784,2.77E+12,Returning,SQ1726938,0,Minnesota,55320,2019-W49,2019-12,1
3/7/2024,paid,#880717,6.68E+12,Returning,SQ1726938,0,Virginia,22207,2023-W23,2023-06,1
3/7/2024,paid,#880717,6.68E+12,Returning,,0,Virginia,22207,2023-W23,2023-06,0
3/7/2024,paid,#880861,5.54E+12,Returning,SQ9178530,0,Delaware,19807,2022-W06,2022-02,1
3/7/2024,paid,#880861,5.54E+12,Returning,,0,Delaware,19807,2022-W06,2022-02,0
3/7/2024,paid,#880472,3.53E+12,Returning,,0,Arizona,85623,2020-W50,2020-12,0
3/7/2024,paid,#880472,3.53E+12,Returning,SQ9178530,0,Arizona,85623,2020-W50,2020-12,1
3/7/2024,paid,#880625,7.08E+12,Returning,,0,Texas,77074,2023-W50,2023-12,0
3/7/2024,paid,#880625,7.08E+12,Returning,SQ9178530,0,Texas,77074,2023-W50,2023-12,1
3/7/2024,paid,#880858,3.51E+12,Returning,,0,Ohio,45242,2020-W49,2020-11,0
3/7/2024,paid,#880858,3.51E+12,Returning,SQ1726938,0,Ohio,45242,2020-W49,2020-11,1
3/7/2024,paid,#880790,7.02E+12,Returning,,0,Georgia,30324,2023-W47,2023-11,0
3/7/2024,paid,#880790,7.02E+12,Returning,SQ9178530,0,Georgia,30324,2023-W47,2023-11,1
3/7/2024,paid,#880554,7.22E+12,Returning,SQ8862610,0,Oklahoma,73120,2024-W06,2024-02,1
3/7/2024,paid,#880554,7.22E+12,Returning,,0,Oklahoma,73120,2024-W06,2024-02,0
3/7/2024,paid,#880762,3.55E+12,Returning,SQ9178530,0,New York,11901,2020-W52,2020-12,1
3/7/2024,paid,#880762,3.55E+12,Returning,,0,New York,11901,2020-W52,2020-12,0
3/7/2024,paid,#880757,6.82E+12,Returning,SQ8862610,0,Maryland,21401,2023-W32,2023-08,1
3/7/2024,paid,#880757,6.82E+12,Returning,,0,Maryland,21401,2023-W32,2023-08,0
3/7/2024,paid,#880893,7.30E+12,First-time,BB496P,0,Michigan,48067-2811,2024-W10,2024-03,1
3/7/2024,paid,#880789,6.85E+12,Returning,,0,Montana,59872,2023-W35,2023-08,0
3/7/2024,paid,#880789,6.85E+12,Returning,SQ9178530,0,Montana,59872,2023-W35,2023-08,1
3/7/2024,paid,#880309,6.53E+12,Returning,,0,Pennsylvania,19081,2023-W11,2023-03,0
3/7/2024,paid,#880309,6.53E+12,Returning,SQ1726938,584.88,Pennsylvania,19081,2023-W11,2023-03,1
3/7/2024,paid,#880361,5.03E+12,Returning,BB-PET-SAFE,209.97,New Jersey,7006,2021-W09,2021-03,1
3/7/2024,paid,#880361,5.03E+12,Returning,,0,New Jersey,7006,2021-W09,2021-03,0
3/7/2024,paid,#880301,7.18E+12,Returning,,0,New Mexico,87015,2024-W05,2024-01,0
3/7/2024,paid,#880301,7.18E+12,Returning,SQ9178530,59.99,New Mexico,87015,2024-W05,2024-01,1
3/7/2024,paid,#880535,6.59E+12,Returning,,0,New York,11576,2023-W16,2023-04,0
3/7/2024,paid,#880535,6.59E+12,Returning,SQ9178530,0,New York,11576,2023-W16,2023-04,1
3/7/2024,paid,#880599,7.23E+12,Returning,BBNYBGLA,0,New York,10019,2024-W06,2024-02,1
3/7/2024,paid,#880599,7.23E+12,Returning,,0,New York,10019,2024-W06,2024-02,0
3/7/2024,paid,#880480,7.22E+12,Returning,SQBRM24,0,New York,11978-1015,2024-W06,2024-02,1
3/7/2024,paid,#880480,7.22E+12,Returning,,0,New York,11978-1015,2024-W06,2024-02,0
3/7/2024,paid,#880372,7.30E+12,First-time,BB-RainbowFields,0,California,90029-1408,2024-W10,2024-03,1
3/7/2024,paid,#880240,7.30E+12,First-time,BB961P,59.99,Florida,34236,2024-W10,2024-03,1
3/7/2024,paid,#880240,7.30E+12,First-time,,0,Florida,34236,2024-W10,2024-03,0
3/7/2024,paid,#880899,7.30E+12,First-time,,0,New York,12184,2024-W10,2024-03,0
3/7/2024,paid,#880899,7.30E+12,First-time,BB694-18,59.99,New York,12184,2024-W10,2024-03,1
3/7/2024,paid,#880721,6.36E+12,Returning,BBNYBGLA,0,Massachusetts,1504,2022-W48,2022-11,1
3/7/2024,paid,#880721,6.36E+12,Returning,,0,Massachusetts,1504,2022-W48,2022-11,0
3/7/2024,paid,#880431,3.50E+12,Returning,,0,Montana,59937,2020-W48,2020-11,0
3/7/2024,paid,#880431,3.50E+12,Returning,SQ9178530,0,Montana,59937,2020-W48,2020-11,1
3/7/2024,paid,#880680,6.38E+12,Returning,SQ1726938,0,North Carolina,28605,2022-W50,2022-12,1
3/7/2024,paid,#880680,6.38E+12,Returning,,0,North Carolina,28605,2022-W50,2022-12,0
3/7/2024,paid,#880445,3.57E+12,Returning,,0,Pennsylvania,18974,2020-W53,2021-01,0
3/7/2024,paid,#880445,3.57E+12,Returning,SQ9178530,0,Pennsylvania,18974,2020-W53,2021-01,1
3/7/2024,paid,#880788,5.40E+12,Returning,,0,Texas,78216,2021-W45,2021-11,0
3/7/2024,paid,#880788,5.40E+12,Returning,SQ1726938,0,Texas,78216,2021-W45,2021-11,1
3/7/2024,paid,#880713,7.23E+12,Returning,SQ9178530,0,Texas,77055,2024-W07,2024-02,1
3/7/2024,paid,#880713,7.23E+12,Returning,,0,Texas,77055,2024-W07,2024-02,0
3/7/2024,paid,#880281,5.60E+12,Returning,,0,California,92807,2022-W11,2022-03,0
3/7/2024,paid,#880281,5.60E+12,Returning,SQ9178530,44.99,California,92807,2022-W11,2022-03,1
3/7/2024,paid,#880521,3.31E+12,Returning,,0,California,95014,2020-W33,2020-08,0
3/7/2024,paid,#880521,3.31E+12,Returning,SQ8862610,0,California,95014,2020-W33,2020-08,1
3/7/2024,paid,#880911,5.45E+12,Returning,,0,Ohio,44241,2022-W37,2022-09,0
3/7/2024,paid,#880911,5.45E+12,Returning,BB-Tropical,384.94,Ohio,44241,2022-W37,2022-09,1
3/7/2024,paid,#880405,6.37E+12,Returning,SQ1726938,0,New York,11959,2022-W49,2022-12,1
3/7/2024,paid,#880405,6.37E+12,Returning,,0,New York,11959,2022-W49,2022-12,0
3/7/2024,paid,#880672,2.76E+12,Returning,,0,Illinois,60516,2019-W49,2019-12,0
3/7/2024,paid,#880672,2.76E+12,Returning,SQ1726938,0,Illinois,60516,2019-W49,2019-12,1
3/7/2024,paid,#880501,7.03E+12,Returning,,0,Florida,33950,2023-W48,2023-11,0
3/7/2024,paid,#880501,7.03E+12,Returning,SQ9178530,0,Florida,33950,2023-W48,2023-11,1
3/7/2024,paid,#880857,7.09E+12,Returning,BBNYBGLA,0,Texas,77008,2023-W50,2023-12,1
3/7/2024,paid,#880857,7.09E+12,Returning,,0,Texas,77008,2023-W50,2023-12,0
3/7/2024,paid,#880795,3.47E+12,Returning,,0,Colorado,80503-7260,2020-W45,2020-11,0
3/7/2024,paid,#880795,3.47E+12,Returning,SQ8862610,0,Colorado,80503-7260,2020-W45,2020-11,1
3/7/2024,paid,#880474,1.24E+12,Returning,SQ1726938,0,New York,14304,2018-W49,2018-12,1
3/7/2024,paid,#880474,1.24E+12,Returning,,0,New York,14304,2018-W49,2018-12,0
3/7/2024,paid,#880912,7.30E+12,First-time,BloomsyPR1:2024-04-01T00:00:00.000Z,0,Indiana,46637-2716,2024-W10,2024-03,1
3/7/2024,paid,#880950,7.30E+12,First-time,,0,Illinois,60076,2024-W10,2024-03,0
3/7/2024,paid,#880950,7.30E+12,First-time,SQ5173256,188.97,Illinois,60076,2024-W10,2024-03,1
3/7/2024,paid,#880374,7.30E+12,First-time,BloomsyMX1:2024-04-01T00:00:00.000Z,0,Virginia,20120-1457,2024-W10,2024-03,1
3/7/2024,paid,#880655,7.19E+12,Returning,SQ9178530,0,New Mexico,87120,2024-W04,2024-01,1
3/7/2024,paid,#880655,7.19E+12,Returning,,0,New Mexico,87120,2024-W04,2024-01,0
3/7/2024,paid,#880530,7.13E+12,Returning,,0,Connecticut,6811,2024-W01,2024-01,0
3/7/2024,paid,#880530,7.13E+12,Returning,SQ9178530,0,Connecticut,6811,2024-W01,2024-01,1
3/7/2024,paid,#880462,6.82E+12,Returning,SQ9178530,0,South Carolina,29588,2023-W32,2023-08,1
3/7/2024,paid,#880462,6.82E+12,Returning,,0,South Carolina,29588,2023-W32,2023-08,0
3/7/2024,paid,#880582,7.22E+12,Returning,SQ9178530,0,Missouri,65020,2024-W06,2024-02,1
3/7/2024,paid,#880582,7.22E+12,Returning,,0,Missouri,65020,2024-W06,2024-02,0
3/7/2024,paid,#880896,7.30E+12,First-time,,0,Illinois,60074,2024-W10,2024-03,0
3/7/2024,paid,#880896,7.30E+12,First-time,BB1263P,64.99,Illinois,60074,2024-W10,2024-03,1
3/7/2024,paid,#880772,3.51E+12,Returning,,0,Illinois,60521,2020-W48,2020-11,0
3/7/2024,paid,#880772,3.51E+12,Returning,SQ9178530,0,Illinois,60521,2020-W48,2020-11,1
3/7/2024,paid,#880573,3.48E+12,Returning,SQ1726938,0,Pennsylvania,19440,2020-W46,2020-11,1
3/7/2024,paid,#880573,3.48E+12,Returning,,0,Pennsylvania,19440,2020-W46,2020-11,0
3/7/2024,paid,#880837,6.87E+12,Returning,SQ8862610,0,Massachusetts,1240,2023-W37,2023-09,1
3/7/2024,paid,#880837,6.87E+12,Returning,,0,Massachusetts,1240,2023-W37,2023-09,0
3/7/2024,paid,#880608,7.04E+12,Returning,SQ9178530,0,Texas,75218-4404,2023-W48,2023-11,1
3/7/2024,paid,#880608,7.04E+12,Returning,,0,Texas,75218-4404,2023-W48,2023-11,0
3/7/2024,paid,#880499,2.71E+12,Returning,,0,Minnesota,55443,2023-W44,2023-11,0
3/7/2024,paid,#880499,2.71E+12,Returning,SQ9178530,0,Minnesota,55443,2023-W44,2023-11,1
3/7/2024,paid,#880898,7.30E+12,First-time,,0,North Carolina,28211,2024-W10,2024-03,0
3/7/2024,paid,#880898,7.30E+12,First-time,SQ1726938,209.97,North Carolina,28211,2024-W10,2024-03,1
3/7/2024,paid,#880513,5.55E+12,Returning,,0,California,94022,2022-W07,2022-02,0
3/7/2024,paid,#880513,5.55E+12,Returning,SQ9178530,0,California,94022,2022-W07,2022-02,1
3/7/2024,paid,#880278,3.61E+12,Returning,,0,Michigan,48423,2021-W04,2021-01,0
3/7/2024,paid,#880278,3.61E+12,Returning,BB-PET-SAFE,49.99,Michigan,48423,2021-W04,2021-01,1
3/7/2024,paid,#880885,7.22E+12,Returning,BBNYBGLA,0,New York,10003,2024-W06,2024-02,1
3/7/2024,paid,#880885,7.22E+12,Returning,,0,New York,10003,2024-W06,2024-02,0
3/7/2024,paid,#880491,6.60E+12,Returning,SQ1726938,0,North Carolina,28412,2023-W17,2023-04,1
3/7/2024,paid,#880491,6.60E+12,Returning,,0,North Carolina,28412,2023-W17,2023-04,0
3/7/2024,paid,#880692,5.30E+12,Returning,,0,Florida,34997,2021-W37,2021-09,0
3/7/2024,paid,#880692,5.30E+12,Returning,SQ9178530,0,Florida,34997,2021-W37,2021-09,1
3/7/2024,paid,#880508,7.22E+12,Returning,SQ9178530,0,Virginia,22602,2024-W06,2024-02,1
3/7/2024,paid,#880508,7.22E+12,Returning,,0,Virginia,22602,2024-W06,2024-02,0
3/7/2024,paid,#880429,7.22E+12,Returning,SQ9178530,0,Tennessee,37412,2024-W06,2024-02,1
3/7/2024,paid,#880429,7.22E+12,Returning,,0,Tennessee,37412,2024-W06,2024-02,0
3/7/2024,paid,#880583,3.50E+12,Returning,BBNYBGLA,0,Massachusetts,1746,2020-W48,2020-11,1
3/7/2024,paid,#880583,3.50E+12,Returning,,0,Massachusetts,1746,2020-W48,2020-11,0
3/7/2024,paid,#880881,7.22E+12,Returning,SQBRM24,0,Massachusetts,2332,2024-W06,2024-02,1
3/7/2024,paid,#880881,7.22E+12,Returning,,0,Massachusetts,2332,2024-W06,2024-02,0
3/7/2024,paid,#880398,6.42E+12,Returning,,0,California,90230,2023-W01,2023-01,0
3/7/2024,paid,#880398,6.42E+12,Returning,BB125-29,64.99,California,90230,2023-W01,2023-01,1
3/7/2024,paid,#880339,7.03E+12,Returning,,0,New York,11005-1022,2023-W48,2023-11,0
3/7/2024,paid,#880339,7.03E+12,Returning,BBNYBGLA,214.97,New York,11005-1022,2023-W48,2023-11,1
3/7/2024,paid,#880344,5.68E+12,Returning,,0,California,92886,2022-W18,2022-05,0
3/7/2024,paid,#880344,5.68E+12,Returning,SQ8862610,54.99,California,92886,2022-W18,2022-05,1
3/7/2024,paid,#880769,6.30E+12,Returning,,0,Pennsylvania,19146,2022-W44,2022-11,0
3/7/2024,paid,#880769,6.30E+12,Returning,SQ8862610,0,Pennsylvania,19146,2022-W44,2022-11,1
3/7/2024,paid,#880570,6.40E+12,Returning,,0,Montana,59718,2022-W50,2022-12,0
3/7/2024,paid,#880570,6.40E+12,Returning,SQ1726938,0,Montana,59718,2022-W50,2022-12,1
3/7/2024,paid,#880903,7.30E+12,First-time,,0,Florida,32566,2024-W10,2024-03,0
3/7/2024,paid,#880903,7.30E+12,First-time,BB787P,99.99,Florida,32566,2024-W10,2024-03,1
3/7/2024,paid,#880889,7.30E+12,First-time,SQ9178530,0,Texas,78701-2799,2024-W10,2024-03,1
3/7/2024,paid,#880312,5.39E+12,Returning,SQ1726938,49.99,Maryland,21201,2021-W44,2021-11,1
3/7/2024,paid,#880312,5.39E+12,Returning,,0,Maryland,21201,2021-W44,2021-11,0
3/7/2024,paid,#880606,6.99E+12,Returning,SQ9178530,0,Washington,98011,2023-W46,2023-11,1
3/7/2024,paid,#880606,6.99E+12,Returning,,0,Washington,98011,2023-W46,2023-11,0
3/7/2024,paid,#880466,1.24E+12,Returning,,0,New Jersey,7974,2018-W49,2018-12,0
3/7/2024,paid,#880466,1.24E+12,Returning,BBNYBGLA,0,New Jersey,7974,2018-W49,2018-12,1
3/7/2024,paid,#880854,6.36E+12,Returning,SQ9178530,0,Georgia,30324,2022-W48,2022-11,1
3/7/2024,paid,#880854,6.36E+12,Returning,,0,Georgia,30324,2022-W48,2022-11,0
3/7/2024,paid,#880384,7.30E+12,First-time,BB1345P,59.99,New York,11238,2024-W10,2024-03,1
3/7/2024,paid,#880384,7.30E+12,First-time,,0,New York,11238,2024-W10,2024-03,0
3/7/2024,paid,#880249,7.23E+12,Returning,,0,Rhode Island,2842,2024-W06,2024-02,0
3/7/2024,paid,#880249,7.23E+12,Returning,SQ9178530,59.99,Rhode Island,2842,2024-W06,2024-02,1
3/7/2024,paid,#880317,3.61E+12,Returning,SQ1726938,49.99,California,91604,2021-W04,2021-01,1
3/7/2024,paid,#880317,3.61E+12,Returning,,0,California,91604,2021-W04,2021-01,0
3/7/2024,paid,#880260,6.48E+12,Returning,SQ1726938,49.99,Illinois,60013,2023-W07,2023-02,1
3/7/2024,paid,#880260,6.48E+12,Returning,,0,Illinois,60013,2023-W07,2023-02,0
3/7/2024,paid,#880490,6.38E+12,Returning,SQ9178530,0,California,92211,2022-W49,2022-12,1
3/7/2024,paid,#880490,6.38E+12,Returning,,0,California,92211,2022-W49,2022-12,0
3/7/2024,paid,#880703,3.60E+12,Returning,SQ9178530,0,New York,10014,2021-W04,2021-01,1
3/7/2024,paid,#880703,3.60E+12,Returning,,0,New York,10014,2021-W04,2021-01,0
3/7/2024,paid,#880626,7.04E+12,Returning,,0,Maine,4069,2023-W48,2023-11,0
3/7/2024,paid,#880626,7.04E+12,Returning,SQ8862610,0,Maine,4069,2023-W48,2023-11,1
3/7/2024,paid,#880840,6.40E+12,Returning,,0,Texas,77447,2022-W51,2022-12,0
3/7/2024,paid,#880840,6.40E+12,Returning,SQ1726938,0,Texas,77447,2022-W51,2022-12,1
3/7/2024,paid,#880730,7.09E+12,Returning,SQ8862610,0,Texas,77494,2023-W51,2023-12,1
3/7/2024,paid,#880730,7.09E+12,Returning,,0,Texas,77494,2023-W51,2023-12,0
3/7/2024,paid,#880464,2.88E+12,Returning,SQ9178530,0,Texas,77536,2020-W09,2020-02,1
3/7/2024,paid,#880464,2.88E+12,Returning,,0,Texas,77536,2020-W09,2020-02,0
3/7/2024,paid,#880432,7.03E+12,Returning,,0,New Jersey,8530,2023-W47,2023-11,0
3/7/2024,paid,#880432,7.03E+12,Returning,SQ9178530,0,New Jersey,8530,2023-W47,2023-11,1
3/7/2024,paid,#880642,7.19E+12,Returning,SQ9178530,0,Illinois,60606-1708,2024-W04,2024-01,1
3/7/2024,paid,#880642,7.19E+12,Returning,,0,Illinois,60606-1708,2024-W04,2024-01,0
3/7/2024,paid,#880937,7.30E+12,First-time,BB125-29,64.99,Texas,75219,2024-W10,2024-03,1
3/7/2024,paid,#880937,7.30E+12,First-time,,0,Texas,75219,2024-W10,2024-03,0
3/7/2024,paid,#880418,6.40E+12,Returning,,0,Florida,34134,2022-W51,2022-12,0
3/7/2024,paid,#880418,6.40E+12,Returning,SQ1726938,0,Florida,34134,2022-W51,2022-12,1
3/7/2024,paid,#880863,5.52E+12,Returning,,0,New York,13212,2022-W03,2022-01,0
3/7/2024,paid,#880863,5.52E+12,Returning,SQ9178530,0,New York,13212,2022-W03,2022-01,1
3/7/2024,paid,#880804,6.86E+12,Returning,SQ8862610,0,New York,10473,2023-W36,2023-09,1
3/7/2024,paid,#880804,6.86E+12,Returning,,0,New York,10473,2023-W36,2023-09,0
3/7/2024,paid,#880838,6.48E+12,Returning,,0,Kentucky,40242,2023-W07,2023-02,0
3/7/2024,paid,#880838,6.48E+12,Returning,SQ9178530,0,Kentucky,40242,2023-W07,2023-02,1
3/7/2024,paid,#880892,2.87E+12,Returning,BB1139-32,69.99,Michigan,49684,2020-W07,2020-02,1
3/7/2024,paid,#880892,2.87E+12,Returning,,0,Michigan,49684,2020-W07,2020-02,0
3/7/2024,paid,#880759,7.11E+12,Returning,,0,Pennsylvania,16823,2024-W05,2024-02,0
3/7/2024,paid,#880759,7.11E+12,Returning,SQ1726938,0,Pennsylvania,16823,2024-W05,2024-02,1
3/7/2024,paid,#880774,7.10E+12,Returning,SQ9178530,0,North Carolina,27701,2023-W51,2023-12,1
3/7/2024,paid,#880774,7.10E+12,Returning,,0,North Carolina,27701,2023-W51,2023-12,0
3/7/2024,paid,#880388,3.54E+12,Returning,BB711-26,69.99,Virginia,20117,2020-W50,2020-12,1
3/7/2024,paid,#880388,3.54E+12,Returning,,0,Virginia,20117,2020-W50,2020-12,0
3/7/2024,paid,#880495,7.03E+12,Returning,,0,Illinois,61107,2023-W47,2023-11,0
3/7/2024,paid,#880495,7.03E+12,Returning,SQ1726938,0,Illinois,61107,2023-W47,2023-11,1
3/7/2024,paid,#880615,5.68E+12,Returning,,0,New Hampshire,3038,2022-W18,2022-05,0
3/7/2024,paid,#880615,5.68E+12,Returning,SQ1726938,0,New Hampshire,3038,2022-W18,2022-05,1
3/7/2024,paid,#880286,7.07E+12,Returning,SQ5173256,188.97,South Carolina,29715,2023-W50,2023-12,1
3/7/2024,paid,#880286,7.07E+12,Returning,,0,South Carolina,29715,2023-W50,2023-12,0
3/7/2024,paid,#880454,5.61E+12,Returning,BBNYBGLA,0,New Jersey,7631,2022-W12,2022-03,1
3/7/2024,paid,#880454,5.61E+12,Returning,,0,New Jersey,7631,2022-W12,2022-03,0
3/7/2024,paid,#880479,5.38E+12,Returning,SQ9178530,0,Virginia,20147,2021-W44,2021-11,1
3/7/2024,paid,#880479,5.38E+12,Returning,,0,Virginia,20147,2021-W44,2021-11,0
3/7/2024,paid,#880333,5.12E+12,Returning,SQ9178530,269.94,California,93618,2021-W17,2021-05,1
3/7/2024,paid,#880333,5.12E+12,Returning,,0,California,93618,2021-W17,2021-05,0
3/7/2024,paid,#880827,3.53E+12,Returning,SQ1726938,0,Massachusetts,1940,2020-W50,2020-12,1
3/7/2024,paid,#880827,3.53E+12,Returning,,0,Massachusetts,1940,2020-W50,2020-12,0
3/7/2024,paid,#880909,7.30E+12,First-time,BB-PET-SAFE,0,Oregon,97201-3545,2024-W10,2024-03,1
3/7/2024,paid,#880469,5.54E+12,Returning,,0,Oregon,97227,2022-W06,2022-02,0
3/7/2024,paid,#880469,5.54E+12,Returning,BB-PLANTS,0,Oregon,97227,2022-W06,2022-02,1
3/7/2024,paid,#880855,7.24E+12,Returning,,0,California,93422,2024-W07,2024-02,0
3/7/2024,paid,#880855,7.24E+12,Returning,SQ8862610,0,California,93422,2024-W07,2024-02,1
3/7/2024,paid,#880728,6.38E+12,Returning,SQ1726938,0,Pennsylvania,19460,2022-W49,2022-12,1
3/7/2024,paid,#880728,6.38E+12,Returning,,0,Pennsylvania,19460,2022-W49,2022-12,0
3/7/2024,paid,#880706,7.23E+12,Returning,,0,District Of Columbia,20003,2024-W07,2024-02,0
3/7/2024,paid,#880706,7.23E+12,Returning,SQ9178530,0,District Of Columbia,20003,2024-W07,2024-02,1
3/7/2024,paid,#880326,5.60E+12,Returning,BB-PET-SAFE,49.99,Ohio,44077,2022-W11,2022-03,1
3/7/2024,paid,#880326,5.60E+12,Returning,,0,Ohio,44077,2022-W11,2022-03,0
3/7/2024,paid,#880725,5.45E+12,Returning,SQ9178530,0,Illinois,62704,2021-W49,2021-12,1
3/7/2024,paid,#880725,5.45E+12,Returning,,0,Illinois,62704,2021-W49,2021-12,0
3/7/2024,paid,#880523,2.80E+12,Returning,,0,Minnesota,55364,2019-W51,2019-12,0
3/7/2024,paid,#880523,2.80E+12,Returning,SQ9178530,0,Minnesota,55364,2019-W51,2019-12,1
3/7/2024,paid,#880531,7.03E+12,Returning,SQ9178530,0,Delaware,19806,2023-W48,2023-11,1
3/7/2024,paid,#880531,7.03E+12,Returning,,0,Delaware,19806,2023-W48,2023-11,0
3/7/2024,paid,#880400,6.50E+12,Returning,BB-PET-SAFE,0,Virginia,22408,2023-W09,2023-02,1
3/7/2024,paid,#880400,6.50E+12,Returning,,0,Virginia,22408,2023-W09,2023-02,0
3/7/2024,paid,#880932,7.30E+12,First-time,,0,Illinois,60610,2024-W10,2024-03,0
3/7/2024,paid,#880932,7.30E+12,First-time,SQ9178530,329.94,Illinois,60610,2024-W10,2024-03,1
3/7/2024,paid,#880948,7.11E+12,Returning,BB715-35,79.99,Colorado,81632,2023-W52,2023-12,1
3/7/2024,paid,#880948,7.11E+12,Returning,,0,Colorado,81632,2023-W52,2023-12,0
3/7/2024,paid,#880948,7.11E+12,Returning,BB786-13,89.99,Colorado,81632,2023-W52,2023-12,1
3/7/2024,paid,#880729,6.75E+12,Returning,,0,California,90272,2023-W27,2023-07,0
3/7/2024,paid,#880729,6.75E+12,Returning,BBNYBGLA,0,California,90272,2023-W27,2023-07,1
3/7/2024,paid,#880417,5.53E+12,Returning,SQ9178530,0,Texas,76008,2022-W04,2022-01,1
3/7/2024,paid,#880417,5.53E+12,Returning,,0,Texas,76008,2022-W04,2022-01,0
